date,open,high,low,close,volume,market_cap,symbol
"Dec 23, 2018",4020.99,4085.72,3976.41,3998.98,6151275490,69741217417,BTC
"Dec 22, 2018",3898.08,4014.18,3855.74,4014.18,5605823233,69997508295,BTC
"Dec 21, 2018",4133.7,4198.43,3850.95,3896.54,7206015706,67937650255,BTC
"Dec 20, 2018",3742.2,4191.23,3728.97,4134.44,8927129279,72078243771,BTC
"Dec 19, 2018",3706.82,3949.32,3687.23,3745.95,6810689119,65299132785,BTC
"Dec 18, 2018",3544.76,3701.35,3487.17,3696.06,5911325473,64422587801,BTC
"Dec 17, 2018",3253.12,3597.92,3253.12,3545.86,5409247918,61798926687,BTC
"Dec 16, 2018",3236.27,3305.75,3233.82,3252.84,3744248994,56685436644,BTC
"Dec 15, 2018",3244,3275.38,3191.3,3236.76,3551763561,56400691425,BTC
"Dec 14, 2018",3311.75,3329.56,3206.54,3242.48,4372763663,56494379457,BTC
"Dec 13, 2018",3487.88,3489.74,3298.13,3313.68,4343372456,57728688216,BTC
"Dec 12, 2018",3421.46,3534.23,3413.48,3486.95,4139364829,60741625426,BTC
"Dec 11, 2018",3497.55,3513.18,3392.25,3424.59,4696765188,59650201102,BTC
"Dec 10, 2018",3612.05,3647.33,3470.14,3502.66,5020968740,61004445982,BTC
"Dec 09, 2018",3473.23,3685.31,3469.09,3614.23,4947372847,62942160928,BTC
"Dec 08, 2018",3421.91,3506.04,3350.65,3476.11,5305024497,60531278392,BTC
"Dec 07, 2018",3512.59,3512.59,3280.23,3419.94,6835615448,59547645578,BTC
"Dec 06, 2018",3754.07,3874.97,3521.1,3521.1,5878333109,61303965508,BTC
"Dec 05, 2018",3958.89,3969.54,3753.99,3753.99,5302481574,65352496336,BTC
"Dec 04, 2018",3886.29,4075.63,3832.75,3956.89,5028069239,68878292608,BTC
"Dec 03, 2018",4147.32,4155.98,3840.45,3894.13,5089570994,67779050170,BTC
"Dec 02, 2018",4200.73,4301.52,4110.98,4139.88,5262697895,72050487506,BTC
"Dec 01, 2018",4024.46,4309.38,3969.71,4214.67,5375314093,73346194969,BTC
"Nov 30, 2018",4289.09,4322.98,3942.82,4017.27,6048016717,69904637061,BTC
"Nov 29, 2018",4269,4413.02,4145.77,4278.85,6503347767,74451016927,BTC
"Nov 28, 2018",3822.47,4385.9,3822.47,4257.42,7280280000,74072560088,BTC
"Nov 27, 2018",3765.95,3862.96,3661.01,3820.72,5998720000,66468970322,BTC
"Nov 26, 2018",4015.07,4107.14,3643.92,3779.13,6476900000,65739289046,BTC
"Nov 25, 2018",3880.78,4120.87,3585.06,4009.97,6825640000,69749265801,BTC
"Nov 24, 2018",4347.69,4413.09,3795.16,3880.76,4679500000,67495633205,BTC
"Nov 23, 2018",4360.7,4396.42,4195.68,4347.11,4871490000,75598851166,BTC
"Nov 22, 2018",4611.57,4629.64,4365.64,4365.94,4569370000,75919439809,BTC
"Nov 21, 2018",4465.54,4675.73,4343.98,4602.17,6120120000,80020171047,BTC
"Nov 20, 2018",4863.93,4951.61,4272.11,4451.87,8428290000,77401044320,BTC
"Nov 19, 2018",5620.78,5620.78,4842.91,4871.49,7039560000,84688539692,BTC
"Nov 18, 2018",5559.74,5653.61,5559.74,5623.54,4159680000,97753714643,BTC
"Nov 17, 2018",5578.58,5578.58,5519.56,5554.33,4303150000,96542098114,BTC
"Nov 16, 2018",5645.32,5657.02,5498.94,5575.55,5279320000,96900828780,BTC
"Nov 15, 2018",5736.15,5774.82,5358.38,5648.03,7032140000,98151606541,BTC
"Nov 14, 2018",6351.24,6371.55,5544.09,5738.35,7398940000,99712077259,BTC
"Nov 13, 2018",6373.19,6395.27,6342.67,6359.49,4503800000,110494466204,BTC
"Nov 12, 2018",6411.76,6434.21,6360.47,6371.27,4295770000,110689666528,BTC
"Nov 11, 2018",6413.63,6423.25,6350.17,6411.27,3939060000,111373453740,BTC
"Nov 10, 2018",6386.13,6437.28,6385.31,6409.22,3705320000,111326145314,BTC
"Nov 09, 2018",6442.6,6456.46,6373.37,6385.62,4346820000,110905767441,BTC
"Nov 08, 2018",6522.27,6536.92,6438.53,6453.72,4665260000,112078367037,BTC
"Nov 07, 2018",6468.5,6552.16,6468.31,6530.14,4941260000,113395632955,BTC
"Nov 06, 2018",6433.38,6463.55,6408.16,6461.01,4700040000,112095603776,BTC
"Nov 05, 2018",6363.62,6480.59,6363.62,6419.66,4174800000,111456211022,BTC
"Nov 04, 2018",6365.47,6388.63,6294.57,6376.13,4390020000,110689215104,BTC
"Nov 03, 2018",6387.24,6400.07,6342.37,6361.26,3658640000,110421212888,BTC
"Nov 02, 2018",6378.92,6396.86,6327.38,6388.44,4234870000,110880236966,BTC
"Nov 01, 2018",6318.14,6547.14,6311.83,6377.78,3789400000,110683820788,BTC
"Oct 31, 2018",6336.99,6349.16,6316.88,6317.61,4191240000,109627117226,BTC
"Oct 30, 2018",6337.04,6364.99,6310.14,6334.27,3781100000,109903543419,BTC
"Oct 29, 2018",6492.35,6503.6,6306.99,6332.63,4199910000,109862898081,BTC
"Oct 28, 2018",6482.66,6502.28,6447.91,6486.39,3445190000,112518434372,BTC
"Oct 27, 2018",6480.84,6507.41,6453.53,6480.38,3393250000,112403001148,BTC
"Oct 26, 2018",6468.44,6498.29,6449.61,6474.75,3306050000,112294341019,BTC
"Oct 25, 2018",6484.65,6504.65,6447.03,6476.29,3230550000,112309554478,BTC
"Oct 24, 2018",6478.89,6521.99,6468.86,6495.84,3424670000,112637293966,BTC
"Oct 23, 2018",6472.36,6506.01,6451.27,6475.74,3716150000,112279779884,BTC
"Oct 22, 2018",6486.05,6543.8,6462.98,6487.16,3672860000,112465213723,BTC
"Oct 21, 2018",6490.09,6556.38,6476,6482.35,3253610000,112369106369,BTC
"Oct 20, 2018",6460.92,6497.72,6449,6489.19,3379130000,112476559221,BTC
"Oct 19, 2018",6478.07,6493.68,6445.31,6465.41,3578870000,112052990522,BTC
"Oct 18, 2018",6542.33,6567.54,6450.04,6476.71,3924080000,112237252159,BTC
"Oct 17, 2018",6590.52,6601.21,6517.45,6544.43,4088420000,113399343801,BTC
"Oct 16, 2018",6601.41,6673.59,6571.37,6596.11,4074800000,114283707152,BTC
"Oct 15, 2018",6292.64,6965.06,6258.68,6596.54,7370770000,114280022340,BTC
"Oct 14, 2018",6288.49,6363.21,6280.15,6290.93,3085320000,108972590373,BTC
"Oct 13, 2018",6278.08,6308.51,6259.81,6285.99,3064030000,108878136724,BTC
"Oct 12, 2018",6239.25,6328.5,6236.47,6274.58,3783500000,108669526315,BTC
"Oct 11, 2018",6586.74,6586.74,6243.74,6256.24,5181640000,108341572839,BTC
"Oct 10, 2018",6640.29,6640.29,6538.96,6585.53,3787650000,114030835912,BTC
"Oct 09, 2018",6653.08,6661.41,6606.94,6642.64,3580810000,115007759484,BTC
"Oct 08, 2018",6600.19,6675.06,6576.04,6652.23,3979460000,115162906843,BTC
"Oct 07, 2018",6590.68,6641.49,6557.04,6602.95,3306630000,114298880311,BTC
"Oct 06, 2018",6622.45,6628.54,6577.8,6588.31,3259740000,114033598927,BTC
"Oct 05, 2018",6574.15,6623.62,6557.41,6622.48,3671500000,114614764674,BTC
"Oct 04, 2018",6497.91,6603.31,6497.91,6576.69,3838410000,113811343543,BTC
"Oct 03, 2018",6553.86,6571.46,6454.03,6502.59,3887310000,112516993837,BTC
"Oct 02, 2018",6593.24,6611.84,6537.9,6556.1,3979260000,113431019760,BTC
"Oct 01, 2018",6619.85,6653.3,6549.08,6589.62,4000970000,113999846113,BTC
"Sep 30, 2018",6604.71,6643.78,6566.54,6625.56,4002280000,114608519470,BTC
"Sep 29, 2018",6643.1,6643.1,6511.65,6601.96,4363690000,114186839964,BTC
"Sep 28, 2018",6678.75,6785.03,6598.32,6644.13,5014430000,114903584220,BTC
"Sep 27, 2018",6495.29,6712.1,6464.95,6676.75,4606810000,115454861756,BTC
"Sep 26, 2018",6452.79,6585.91,6397.89,6495,4437300000,112300336125,BTC
"Sep 25, 2018",6603.64,6603.64,6381.86,6446.47,4726180000,111450035114,BTC
"Sep 24, 2018",6704.77,6713.56,6580.9,6595.41,4177310000,114011060309,BTC
"Sep 23, 2018",6715.32,6766.15,6679.42,6710.63,4197500000,115990387532,BTC
"Sep 22, 2018",6735.05,6814.56,6616.8,6721.98,4509660000,116173876360,BTC
"Sep 21, 2018",6513.87,6794.33,6496.36,6734.95,6531940000,116385068032,BTC
"Sep 20, 2018",6398.85,6529.26,6395.95,6519.67,4348110000,112653130183,BTC
"Sep 19, 2018",6371.85,6448.46,6208.34,6398.54,4431340000,110547735544,BTC
"Sep 18, 2018",6280.91,6384.18,6265.71,6371.3,4180090000,110064685348,BTC
"Sep 17, 2018",6514.06,6540.21,6257.52,6281.2,3910780000,108497127334,BTC
"Sep 16, 2018",6536.68,6544.33,6460.1,6517.18,3273730000,112562367224,BTC
"Sep 15, 2018",6509.4,6561.72,6493.55,6543.2,3216300000,113000324618,BTC
"Sep 14, 2018",6515.41,6596.1,6456.17,6512.71,4076220000,112462453186,BTC
"Sep 13, 2018",6354.24,6535.41,6354.24,6517.31,4210910000,112530970182,BTC
"Sep 12, 2018",6317.01,6363.87,6265.09,6351.8,4064230000,109661521297,BTC
"Sep 11, 2018",6331.88,6398.92,6260.21,6321.2,3849910000,109119948884,BTC
"Sep 10, 2018",6301.57,6374.98,6292.76,6329.7,3714100000,109255603474,BTC
"Sep 09, 2018",6223.38,6446.26,6201.22,6300.86,3671890000,108747090915,BTC
"Sep 08, 2018",6460.17,6534.25,6197.52,6225.98,3835060000,107442122871,BTC
"Sep 07, 2018",6528.92,6555.29,6396.87,6467.07,4264680000,111590424587,BTC
"Sep 06, 2018",6755.14,6755.14,6404.72,6529.17,5523470000,112649565532,BTC
"Sep 05, 2018",7361.46,7388.43,6792.83,6792.83,5800460000,117185657641,BTC
"Sep 04, 2018",7263,7388.26,7255.44,7361.66,4273640000,126986882925,BTC
"Sep 03, 2018",7279.03,7317.94,7208.15,7260.06,4087760000,125222785390,BTC
"Sep 02, 2018",7189.58,7306.31,7132.16,7272.72,4329540000,125427780027,BTC
"Sep 01, 2018",7044.81,7242.29,7038.05,7193.25,4116050000,124044625438,BTC
"Aug 31, 2018",6973.97,7057.17,6920.16,7037.58,4495650000,121346613238,BTC
"Aug 30, 2018",7043.76,7072.69,6834.69,6978.23,4463250000,120309828156,BTC
"Aug 29, 2018",7091.71,7113.3,6970.82,7047.16,4145880000,121484666374,BTC
"Aug 28, 2018",6891.08,7109.56,6882.34,7096.28,4659940000,122319195736,BTC
"Aug 27, 2018",6710.8,6884.64,6689.71,6884.64,4019000000,118657885712,BTC
"Aug 26, 2018",6754.64,6774.75,6620.75,6707.26,3295500000,115585205491,BTC
"Aug 25, 2018",6719.95,6789.63,6700.96,6763.19,3312600000,116534497933,BTC
"Aug 24, 2018",6551.52,6719.96,6498.64,6719.96,4097820000,115778358839,BTC
"Aug 23, 2018",6371.34,6546.54,6371.34,6534.88,3426180000,112577436411,BTC
"Aug 22, 2018",6486.25,6816.79,6310.11,6376.71,4668110000,109840902181,BTC
"Aug 21, 2018",6301.07,6500.87,6298.24,6488.76,3377180000,111758100192,BTC
"Aug 20, 2018",6500.51,6536.92,6297.93,6308.53,3665100000,108642191682,BTC
"Aug 19, 2018",6422.57,6537.98,6361.55,6506.07,3311170000,112031838393,BTC
"Aug 18, 2018",6583.43,6617.35,6353.73,6423.76,3984520000,110603014928,BTC
"Aug 17, 2018",6340.91,6582.5,6324.97,6580.63,4992990000,113290724406,BTC
"Aug 16, 2018",6294.23,6473.5,6276.41,6334.73,4328420000,109045250379,BTC
"Aug 15, 2018",6221.42,6588.49,6221.42,6308.52,4895450000,108581773101,BTC
"Aug 14, 2018",6287.66,6287.94,5971.05,6199.71,5301700000,106696389129,BTC
"Aug 13, 2018",6341.36,6537.05,6225.72,6297.57,4083980000,108369686635,BTC
"Aug 12, 2018",6283.65,6409.85,6237.5,6322.69,5665250000,108790259014,BTC
"Aug 11, 2018",6185.79,6455.74,6109.03,6295.73,4047850000,108314257212,BTC
"Aug 10, 2018",6571.42,6591.26,6124.52,6184.71,4528680000,106390927598,BTC
"Aug 09, 2018",6305.56,6625.73,6249.07,6568.23,4267040000,112973963230,BTC
"Aug 08, 2018",6746.85,6746.85,6226.22,6305.8,5064430000,108448409560,BTC
"Aug 07, 2018",6958.32,7146.56,6748.24,6753.12,4682800000,116128339800,BTC
"Aug 06, 2018",7062.94,7166.55,6890.54,6951.8,3925900000,119531508535,BTC
"Aug 05, 2018",7031.08,7102.77,6940.7,7068.48,3679110000,121526079384,BTC
"Aug 04, 2018",7438.67,7497.49,6984.07,7032.85,4268390000,120899698889,BTC
"Aug 03, 2018",7562.14,7562.14,7328.65,7434.39,4627150000,127785826655,BTC
"Aug 02, 2018",7634.19,7712.77,7523.44,7567.15,4214110000,130052066760,BTC
"Aug 01, 2018",7769.04,7769.04,7504.95,7624.91,4797620000,131030166771,BTC
"Jul 31, 2018",8181.2,8181.53,7696.93,7780.44,5287530000,133688476220,BTC
"Jul 30, 2018",8221.58,8235.5,7917.5,8180.48,5551400000,140547190784,BTC
"Jul 29, 2018",8205.82,8272.26,8141.18,8218.46,4107190016,141185844808,BTC
"Jul 28, 2018",8169.06,8222.85,8110.77,8192.15,3988750080,140716560550,BTC
"Jul 27, 2018",7950.4,8262.66,7839.76,8165.01,5195879936,140235573607,BTC
"Jul 26, 2018",8176.85,8290.33,7878.71,7951.58,4899089920,136553079708,BTC
"Jul 25, 2018",8379.66,8416.87,8086.36,8181.39,5845400064,140482950401,BTC
"Jul 24, 2018",7716.51,8424.27,7705.5,8424.27,7277689856,144634918474,BTC
"Jul 23, 2018",7414.71,7771.5,7409.1,7711.11,5132480000,132375368459,BTC
"Jul 22, 2018",7417.8,7537.95,7383.82,7418.49,3695460096,127336615249,BTC
"Jul 21, 2018",7352.72,7437.64,7262.41,7419.29,3726609920,127333468174,BTC
"Jul 20, 2018",7467.4,7594.67,7323.26,7354.13,4936869888,126202570251,BTC
"Jul 19, 2018",7378.2,7494.46,7295.46,7466.86,5111629824,128122730711,BTC
"Jul 18, 2018",7315.32,7534.99,7280.47,7370.78,6103410176,126458165406,BTC
"Jul 17, 2018",6739.65,7387.24,6684.17,7321.04,5961950208,125588963706,BTC
"Jul 16, 2018",6357.01,6741.75,6357.01,6741.75,4725799936,115638203962,BTC
"Jul 15, 2018",6272.7,6403.46,6256.51,6359.64,3285459968,109074579938,BTC
"Jul 14, 2018",6247.5,6298.19,6212.22,6276.12,2923670016,107631453835,BTC
"Jul 13, 2018",6235.03,6310.55,6192.24,6238.05,3805400064,106968440793,BTC
"Jul 12, 2018",6396.78,6397.1,6136.42,6228.81,3770170112,106798864820,BTC
"Jul 11, 2018",6330.77,6444.96,6330.47,6394.71,3644859904,109631867446,BTC
"Jul 10, 2018",6739.21,6767.74,6320.72,6329.95,4052430080,108511009626,BTC
"Jul 09, 2018",6775.08,6838.68,6724.34,6741.75,3718129920,115557889495,BTC
"Jul 08, 2018",6857.8,6885.91,6747.98,6773.88,3386210048,116097021279,BTC
"Jul 07, 2018",6668.71,6863.99,6579.24,6856.93,3961080064,117506606000,BTC
"Jul 06, 2018",6638.69,6700.94,6533.55,6673.5,4313959936,114350502582,BTC
"Jul 05, 2018",6599.71,6749.54,6546.65,6639.14,4999240192,113748385620,BTC
"Jul 04, 2018",6550.87,6771.92,6450.46,6597.55,4176689920,113024522547,BTC
"Jul 03, 2018",6596.66,6671.37,6447.75,6529.59,4672309760,111849428104,BTC
"Jul 02, 2018",6380.38,6683.86,6305.7,6614.18,4396930048,113288832522,BTC
"Jul 01, 2018",6411.68,6432.85,6289.29,6385.82,4788259840,109366024632,BTC
"Jun 30, 2018",6214.22,6465.51,6214.22,6404,4543860224,109665618200,BTC
"Jun 29, 2018",5898.13,6261.66,5835.75,6218.3,3966230016,106474707240,BTC
"Jun 28, 2018",6153.16,6170.41,5873.05,5903.44,3467800064,101072353482,BTC
"Jun 27, 2018",6084.4,6180,6052.85,6157.13,3296219904,105403600614,BTC
"Jun 26, 2018",6253.55,6290.16,6093.67,6093.67,3279759872,104307939200,BTC
"Jun 25, 2018",6171.97,6327.37,6119.68,6249.18,5500810240,106958465208,BTC
"Jun 24, 2018",6164.28,6223.78,5826.41,6173.23,4566909952,105646571668,BTC
"Jun 23, 2018",6090.1,6224.82,6071.81,6162.48,3431360000,105449276520,BTC
"Jun 22, 2018",6737.88,6747.08,6006.6,6083.69,5079810048,104088814967,BTC
"Jun 21, 2018",6780.09,6810.94,6715.17,6729.74,3529129984,115129700024,BTC
"Jun 20, 2018",6770.76,6821.56,6611.88,6776.55,3888640000,115916357344,BTC
"Jun 19, 2018",6742.39,6822.5,6709.92,6769.94,4057029888,115789919278,BTC
"Jun 18, 2018",6510.07,6781.14,6446.68,6734.82,4039200000,115176197712,BTC
"Jun 17, 2018",6545.53,6589.11,6499.27,6499.27,3104019968,111134754810,BTC
"Jun 16, 2018",6455.45,6592.49,6402.29,6550.16,3194170112,111992015616,BTC
"Jun 15, 2018",6674.08,6681.08,6433.87,6456.58,3955389952,110378702283,BTC
"Jun 14, 2018",6342.75,6707.14,6334.46,6675.35,5138710016,114106009748,BTC
"Jun 13, 2018",6596.88,6631.66,6285.63,6349.9,5052349952,108530585830,BTC
"Jun 12, 2018",6905.82,6907.96,6542.08,6582.36,4654380032,112491874164,BTC
"Jun 11, 2018",6799.29,6910.18,6706.63,6906.92,4745269760,118025877189,BTC
"Jun 10, 2018",7499.55,7499.55,6709.07,6786.02,5804839936,115948312827,BTC
"Jun 09, 2018",7632.52,7683.58,7531.98,7531.98,3845220096,128682085689,BTC
"Jun 08, 2018",7685.14,7698.19,7558.4,7624.92,4227579904,130256218613,BTC
"Jun 07, 2018",7650.82,7741.27,7650.82,7678.24,4485799936,131153169176,BTC
"Jun 06, 2018",7625.97,7680.43,7502.01,7653.98,4692259840,130725095161,BTC
"Jun 05, 2018",7500.9,7643.23,7397,7633.76,4961739776,130365918088,BTC
"Jun 04, 2018",7722.53,7753.82,7474.04,7514.47,4993169920,128312205314,BTC
"Jun 03, 2018",7632.09,7754.89,7613.04,7720.25,4851760128,131808021256,BTC
"Jun 02, 2018",7536.72,7695.83,7497.26,7643.45,4939299840,130481526036,BTC
"Jun 01, 2018",7500.7,7604.73,7407.34,7541.45,4921460224,128725854692,BTC
"May 31, 2018",7406.15,7608.9,7361.13,7494.17,5127130112,127902999390,BTC
"May 30, 2018",7469.73,7573.77,7313.6,7406.52,4922540032,126391893474,BTC
"May 29, 2018",7129.46,7526.42,7090.68,7472.59,5662660096,127502651064,BTC
"May 28, 2018",7371.31,7419.05,7100.89,7135.99,5040600064,121747389422,BTC
"May 27, 2018",7362.08,7381.74,7270.96,7368.22,4056519936,125695017596,BTC
"May 26, 2018",7486.48,7595.16,7349.12,7355.88,4051539968,125469061263,BTC
"May 25, 2018",7592.3,7659.14,7392.65,7480.14,4867829760,127573690458,BTC
"May 24, 2018",7561.12,7738.6,7331.14,7587.34,6049220096,129385391552,BTC
"May 23, 2018",8037.08,8054.66,7507.88,7557.82,6491120128,128868479514,BTC
"May 22, 2018",8419.87,8423.25,8004.58,8041.78,5137010176,137104106176,BTC
"May 21, 2018",8522.33,8557.52,8365.12,8418.99,5154990080,143518943480,BTC
"May 20, 2018",8246.99,8562.41,8205.24,8513.25,5191059968,145109512565,BTC
"May 19, 2018",8255.73,8372.06,8183.35,8247.18,4712399872,140559162894,BTC
"May 18, 2018",8091.83,8274.12,7974.82,8250.97,5764190208,140607667610,BTC
"May 17, 2018",8370.05,8445.54,8054.12,8094.32,5862530048,137923772714,BTC
"May 16, 2018",8504.41,8508.43,8175.49,8368.83,6760220160,142587497878,BTC
"May 15, 2018",8705.19,8836.19,8456.45,8510.38,6705710080,144979744412,BTC
"May 14, 2018",8713.1,8881.12,8367.97,8716.79,7364149760,148480275422,BTC
"May 13, 2018",8515.49,8773.55,8395.12,8723.94,5866379776,148587777457,BTC
"May 12, 2018",8441.44,8664.86,8223.5,8504.89,6821380096,144841040789,BTC
"May 11, 2018",9052.96,9052.96,8394.46,8441.49,8488520192,143743802092,BTC
"May 10, 2018",9325.96,9396.04,9040.52,9043.94,6906699776,153988453198,BTC
"May 09, 2018",9223.73,9374.76,9031.62,9325.18,7226890240,158758858205,BTC
"May 08, 2018",9380.87,9462.75,9127.77,9234.82,7415869952,157202142973,BTC
"May 07, 2018",9645.67,9665.85,9231.53,9373.01,7394019840,159538115686,BTC
"May 06, 2018",9845.31,9940.14,9465.25,9654.8,7222280192,164316605278,BTC
"May 05, 2018",9700.28,9964.5,9695.12,9858.15,7651939840,167759953654,BTC
"May 04, 2018",9695.5,9779.2,9585.96,9700.76,8217829888,165062796742,BTC
"May 03, 2018",9233.97,9798.33,9188.15,9743.86,10207299584,165778380092,BTC
"May 02, 2018",9104.6,9256.52,9015.14,9235.92,7558159872,157119854754,BTC
"May 01, 2018",9251.47,9255.88,8891.05,9119.01,7713019904,155114132125,BTC
"Apr 30, 2018",9426.11,9477.14,9166.81,9240.55,8673920000,157163847314,BTC
"Apr 29, 2018",9346.41,9531.49,9193.71,9419.08,8853000192,160182287342,BTC
"Apr 28, 2018",8939.27,9412.09,8931.99,9348.48,7805479936,158963068374,BTC
"Apr 27, 2018",9290.63,9375.47,8987.05,8987.05,7566289920,152802874822,BTC
"Apr 26, 2018",8867.32,9281.51,8727.09,9281.51,8970559488,157793327246,BTC
"Apr 25, 2018",9701.03,9745.32,8799.84,8845.74,11083100160,150369282696,BTC
"Apr 24, 2018",8934.34,9732.61,8927.83,9697.5,10678800384,164833256250,BTC
"Apr 23, 2018",8794.39,8958.55,8788.81,8930.88,6925190144,151784994312,BTC
"Apr 22, 2018",8925.06,9001.64,8779.61,8802.46,6629899776,149585589886,BTC
"Apr 21, 2018",8848.79,8997.57,8652.15,8895.58,7548550144,151150137128,BTC
"Apr 20, 2018",8286.88,8880.23,8244.54,8845.83,8438110208,150287113368,BTC
"Apr 19, 2018",8159.27,8298.69,8138.78,8294.31,7063209984,140902801023,BTC
"Apr 18, 2018",7944.43,8197.8,7886.01,8163.42,6529909760,138661092884,BTC
"Apr 17, 2018",8071.66,8285.96,7881.72,7902.09,6900879872,134206623206,BTC
"Apr 16, 2018",8337.57,8371.15,7925.73,8058.67,5631309824,136849408643,BTC
"Apr 15, 2018",7999.33,8338.42,7999.33,8329.11,5244480000,141427138383,BTC
"Apr 14, 2018",7874.67,8140.71,7846,7986.24,5191430144,135589384440,BTC
"Apr 13, 2018",7901.09,8183.96,7758.93,7895.96,7764460032,134043001354,BTC
"Apr 12, 2018",6955.38,7899.23,6806.51,7889.25,8906250240,133912618634,BTC
"Apr 11, 2018",6843.47,6968.32,6817.59,6968.32,4641889792,118267198080,BTC
"Apr 10, 2018",6795.44,6872.41,6704.15,6834.76,4272750080,115978358964,BTC
"Apr 09, 2018",7044.32,7178.11,6661.99,6770.73,4894060032,114886335694,BTC
"Apr 08, 2018",6919.98,7111.56,6919.98,7023.52,3652499968,119162880482,BTC
"Apr 07, 2018",6630.51,7050.54,6630.51,6911.09,3976610048,117241368688,BTC
"Apr 06, 2018",6815.96,6857.49,6575,6636.32,3766810112,112565173568,BTC
"Apr 05, 2018",6848.65,6933.82,6644.8,6811.47,5639320064,115524404354,BTC
"Apr 04, 2018",7456.41,7469.88,6803.88,6853.84,4936000000,116229557118,BTC
"Apr 03, 2018",7102.26,7530.94,7072.49,7456.11,5499700224,126429245883,BTC
"Apr 02, 2018",6844.86,7135.47,6816.58,7083.8,4333440000,120101932910,BTC
"Apr 01, 2018",7003.06,7060.95,6526.87,6844.23,4532100096,116026809075,BTC
"Mar 31, 2018",6892.48,7207.85,6863.52,6973.53,4553269760,118204645927,BTC
"Mar 30, 2018",7171.45,7276.66,6683.93,6890.52,6289509888,116786562165,BTC
"Mar 29, 2018",7979.07,7994.33,7081.38,7165.7,6361229824,121436043045,BTC
"Mar 28, 2018",7836.83,8122.89,7809.17,7954.48,4935289856,134788265876,BTC
"Mar 27, 2018",8200,8232.78,7797.28,7833.04,5378250240,132717053150,BTC
"Mar 26, 2018",8498.47,8530.08,7921.43,8209.4,5921039872,139078211968,BTC
"Mar 25, 2018",8612.81,8682.01,8449.1,8495.78,4569880064,143914265310,BTC
"Mar 24, 2018",8901.95,8996.18,8665.7,8668.12,5664600064,146818882936,BTC
"Mar 23, 2018",8736.25,8879.62,8360.62,8879.62,5954120192,150383574951,BTC
"Mar 22, 2018",8939.44,9100.71,8564.9,8728.47,5530390016,147809220250,BTC
"Mar 21, 2018",8937.48,9177.37,8846.33,8929.28,6043129856,151193917440,BTC
"Mar 20, 2018",8619.67,9051.02,8389.89,8913.47,6361789952,150909503835,BTC
"Mar 19, 2018",8344.12,8675.87,8182.4,8630.65,6729110016,146107514353,BTC
"Mar 18, 2018",7890.52,8245.51,7397.99,8223.68,6639190016,139201713268,BTC
"Mar 17, 2018",8321.91,8346.53,7812.82,7916.88,4426149888,133993486925,BTC
"Mar 16, 2018",8322.91,8585.15,8005.31,8338.35,5289379840,141111773179,BTC
"Mar 15, 2018",8290.76,8428.35,7783.05,8300.86,6834429952,140460819364,BTC
"Mar 14, 2018",9214.65,9355.85,8068.59,8269.81,6438230016,139920843550,BTC
"Mar 13, 2018",9173.04,9470.38,8958.19,9194.85,5991139840,155555594312,BTC
"Mar 12, 2018",9602.93,9937.5,8956.43,9205.12,6457399808,155710928717,BTC
"Mar 11, 2018",8852.78,9711.89,8607.12,9578.63,6296370176,162009710243,BTC
"Mar 10, 2018",9350.59,9531.32,8828.47,8866,5386319872,149939797150,BTC
"Mar 09, 2018",9414.69,9466.35,8513.03,9337.55,8704190464,157898203939,BTC
"Mar 08, 2018",9951.44,10147.4,9335.87,9395.01,7186089984,158852238332,BTC
"Mar 07, 2018",10803.9,10929.5,9692.12,9965.57,8797910016,168479670395,BTC
"Mar 06, 2018",11500.1,11500.1,10694.3,10779.9,6832169984,182225316082,BTC
"Mar 05, 2018",11532.4,11704.1,11443.9,11573.3,6468539904,195614809925,BTC
"Mar 04, 2018",11497.4,11512.6,11136.1,11512.6,6084149760,194567395376,BTC
"Mar 03, 2018",11101.9,11528.2,11002.4,11489.7,6690570240,194159120569,BTC
"Mar 02, 2018",10977.4,11189,10850.1,11086.4,7620590080,187318996197,BTC
"Mar 01, 2018",10385,11052.3,10352.7,10951,7317279744,185009753075,BTC
"Feb 28, 2018",10687.2,11089.8,10393.1,10397.9,6936189952,175644310997,BTC
"Feb 27, 2018",10393.9,10878.5,10246.1,10725.6,6966179840,181158869820,BTC
"Feb 26, 2018",9669.43,10475,9501.73,10366.7,7287690240,175076064010,BTC
"Feb 25, 2018",9796.42,9923.22,9407.06,9664.73,5706939904,163204062358,BTC
"Feb 24, 2018",10287.7,10597.2,9546.97,9813.07,6917929984,165687799108,BTC
"Feb 23, 2018",9937.07,10487.3,9734.56,10301.1,7739500032,173909350860,BTC
"Feb 22, 2018",10660.4,11039.1,9939.09,10005,8040079872,168892273935,BTC
"Feb 21, 2018",11372.2,11418.5,10479.1,10690.4,9405339648,180442459820,BTC
"Feb 20, 2018",11231.8,11958.5,11231.8,11403.7,9926540288,192457815912,BTC
"Feb 19, 2018",10552.6,11273.8,10513.2,11225.3,7652089856,189426791571,BTC
"Feb 18, 2018",11123.4,11349.8,10326,10551.8,8744009728,178040648022,BTC
"Feb 17, 2018",10207.5,11139.5,10149.4,11112.7,8660880384,187482083882,BTC
"Feb 16, 2018",10135.7,10324.1,9824.82,10233.9,7296159744,172637061144,BTC
"Feb 15, 2018",9488.32,10234.8,9395.58,10166.4,9062540288,171477807437,BTC
